Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_37_15,VGND,li1,15.1800,114.2400,0.000144
FILLER_37_3,VGND,li1,9.6600,114.2400,0.000144
FILLER_36_269,VGND,li1,129.4900,108.8000,0.000628
FILLER_36_256,VGND,li1,123.5100,108.8000,0.000624
FILLER_36_251,VGND,li1,121.2100,108.8000,0.000621
FILLER_36_215,VGND,li1,104.8800,108.8000,0.000580
FILLER_36_149,VGND,li1,74.2900,108.8000,0.000440
FILLER_36_141,VGND,li1,72.2200,108.8000,0.000423
FILLER_36_139,VGND,li1,69.6900,108.8000,0.000412
FILLER_36_110,VGND,li1,56.5800,108.8000,0.000320
FILLER_36_99,VGND,li1,51.5200,108.8000,0.000294
FILLER_36_85,VGND,li1,45.3100,108.8000,0.000238
FILLER_36_83,VGND,li1,43.9300,108.8000,0.000222
FILLER_36_77,VGND,li1,42.3200,108.8000,0.000222
FILLER_36_65,VGND,li1,38.1800,108.8000,0.000188
FILLER_36_53,VGND,li1,32.6600,108.8000,0.000143
FILLER_36_41,VGND,li1,27.1400,108.8000,0.000098
FILLER_36_29,VGND,li1,21.6200,108.8000,0.000082
FILLER_36_27,VGND,li1,18.1700,108.8000,0.000082
FILLER_36_15,VGND,li1,15.1800,108.8000,0.000082
FILLER_36_3,VGND,li1,9.6600,108.8000,0.000082
FILLER_35_281,VGND,li1,135.4700,108.8000,0.000632
FILLER_35_264,VGND,li1,128.3400,108.8000,0.000628
FILLER_35_257,VGND,li1,124.2000,108.8000,0.000624
FILLER_35_245,VGND,li1,118.6800,108.8000,0.000617
FILLER_35_218,VGND,li1,107.1800,108.8000,0.000591
FILLER_35_181,VGND,li1,90.1600,108.8000,0.000522
FILLER_35_169,VGND,li1,86.0200,108.8000,0.000505
FILLER_35_166,VGND,li1,82.3400,108.8000,0.000479
FILLER_35_160,VGND,li1,79.5800,108.8000,0.000464
FILLER_35_149,VGND,li1,75.9000,108.8000,0.000440
FILLER_35_137,VGND,li1,71.3000,108.8000,0.000412
FILLER_35_125,VGND,li1,65.7800,108.8000,0.000384
FILLER_35_113,VGND,li1,60.2600,108.8000,0.000354
FILLER_35_110,VGND,li1,56.5800,108.8000,0.000320
FILLER_35_98,VGND,li1,53.3600,108.8000,0.000307
FILLER_35_93,VGND,li1,48.7600,108.8000,0.000273
FILLER_35_81,VGND,li1,45.5400,108.8000,0.000238
FILLER_35_69,VGND,li1,40.0200,108.8000,0.000203
FILLER_35_57,VGND,li1,34.5000,108.8000,0.000158
FILLER_35_55,VGND,li1,31.0500,108.8000,0.000120
FILLER_35_51,VGND,li1,29.9000,108.8000,0.000120
FILLER_35_39,VGND,li1,26.2200,108.8000,0.000082
FILLER_35_27,VGND,li1,20.7000,108.8000,0.000082
FILLER_35_15,VGND,li1,15.1800,108.8000,0.000082
FILLER_35_3,VGND,li1,9.6600,108.8000,0.000082
FILLER_34_279,VGND,li1,134.0900,103.3600,0.000313
FILLER_34_261,VGND,li1,126.0400,103.3600,0.000312
FILLER_34_253,VGND,li1,123.7400,103.3600,0.000310
FILLER_34_249,VGND,li1,120.7500,103.3600,0.000308
FILLER_34_245,VGND,li1,118.4500,103.3600,0.000307
FILLER_34_239,VGND,li1,116.8400,103.3600,0.000307
FILLER_34_229,VGND,li1,111.5500,103.3600,0.000304
FILLER_34_217,VGND,li1,108.1000,103.3600,0.000302
FILLER_34_195,VGND,li1,95.4500,103.3600,0.000292
FILLER_34_191,VGND,li1,93.6100,103.3600,0.000289
FILLER_34_185,VGND,li1,92.0000,103.3600,0.000289
FILLER_34_173,VGND,li1,87.8600,103.3600,0.000284
FILLER_34_161,VGND,li1,82.3400,103.3600,0.000274
FILLER_34_149,VGND,li1,76.8200,103.3600,0.000268
FILLER_34_141,VGND,li1,70.6100,103.3600,0.000253
FILLER_34_128,VGND,li1,65.7800,103.3600,0.000239
FILLER_34_116,VGND,li1,61.6400,103.3600,0.000224
FILLER_34_104,VGND,li1,56.1200,103.3600,0.000201
FILLER_34_97,VGND,li1,51.0600,103.3600,0.000181
FILLER_34_85,VGND,li1,47.3800,103.3600,0.000160
FILLER_34_82,VGND,li1,43.7000,103.3600,0.000149
FILLER_34_76,VGND,li1,41.1700,103.3600,0.000137
FILLER_34_68,VGND,li1,38.6400,103.3600,0.000122
FILLER_34_53,VGND,li1,32.6600,103.3600,0.000092
FILLER_34_41,VGND,li1,27.1400,103.3600,0.000065
FILLER_34_29,VGND,li1,21.6200,103.3600,0.000054
FILLER_34_27,VGND,li1,18.1700,103.3600,0.000054
FILLER_34_15,VGND,li1,15.1800,103.3600,0.000054
FILLER_34_3,VGND,li1,9.6600,103.3600,0.000054
FILLER_33_281,VGND,li1,135.4700,103.3600,0.000313
FILLER_33_279,VGND,li1,134.0900,103.3600,0.000313
FILLER_33_255,VGND,li1,123.0500,103.3600,0.000309
FILLER_33_249,VGND,li1,121.4400,103.3600,0.000309
FILLER_33_237,VGND,li1,117.3000,103.3600,0.000307
FILLER_33_225,VGND,li1,111.7800,103.3600,0.000304
FILLER_33_223,VGND,li1,108.3300,103.3600,0.000302
FILLER_33_211,VGND,li1,105.3400,103.3600,0.000301
FILLER_33_199,VGND,li1,99.8200,103.3600,0.000297
FILLER_33_187,VGND,li1,94.3000,103.3600,0.000292
FILLER_33_175,VGND,li1,88.7800,103.3600,0.000284
FILLER_33_169,VGND,li1,83.7200,103.3600,0.000277
FILLER_33_167,VGND,li1,82.5700,103.3600,0.000274
FILLER_33_161,VGND,li1,80.9600,103.3600,0.000274
FILLER_33_136,VGND,li1,68.3100,103.3600,0.000246
FILLER_33_121,VGND,li1,61.6400,103.3600,0.000224
