Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_2_51,VGND,li1,29.4400,16.3200,0.000125
FILLER_2_41,VGND,li1,24.8400,16.3200,0.000091
FILLER_2_29,VGND,li1,21.6200,16.3200,0.000095
FILLER_2_27,VGND,li1,18.1700,16.3200,0.000095
FILLER_2_15,VGND,li1,15.1800,16.3200,0.000095
FILLER_2_3,VGND,li1,9.6600,16.3200,0.000095
FILLER_1_169,VGND,li1,83.9500,16.3200,0.000332
FILLER_1_166,VGND,li1,82.3400,16.3200,0.000332
FILLER_1_154,VGND,li1,79.1200,16.3200,0.000332
FILLER_1_142,VGND,li1,73.6000,16.3200,0.000331
FILLER_1_121,VGND,li1,61.4100,16.3200,0.000306
FILLER_1_113,VGND,li1,59.3400,16.3200,0.000298
FILLER_1_110,VGND,li1,56.5800,16.3200,0.000288
FILLER_1_102,VGND,li1,54.2800,16.3200,0.000279
FILLER_1_90,VGND,li1,49.6800,16.3200,0.000253
FILLER_1_69,VGND,li1,37.4900,16.3200,0.000182
FILLER_1_57,VGND,li1,34.5000,16.3200,0.000161
FILLER_1_48,VGND,li1,29.4400,16.3200,0.000125
FILLER_1_27,VGND,li1,18.1700,16.3200,0.000095
FILLER_1_15,VGND,li1,15.1800,16.3200,0.000095
FILLER_1_3,VGND,li1,9.6600,16.3200,0.000095
FILLER_0_165,VGND,li1,82.1100,10.8800,0.000249
FILLER_0_153,VGND,li1,78.6600,10.8800,0.000249
FILLER_0_141,VGND,li1,73.1400,10.8800,0.000249
FILLER_0_132,VGND,li1,68.0800,10.8800,0.000249
FILLER_0_125,VGND,li1,63.9400,10.8800,0.000249
FILLER_0_121,VGND,li1,61.4100,10.8800,0.000249
FILLER_0_113,VGND,li1,59.3400,10.8800,0.000249
FILLER_0_104,VGND,li1,55.2000,10.8800,0.000248
FILLER_0_98,VGND,li1,51.2900,10.8800,0.000248
FILLER_0_91,VGND,li1,48.0700,10.8800,0.000242
FILLER_0_85,VGND,li1,45.0800,10.8800,0.000237
FILLER_0_76,VGND,li1,41.4000,10.8800,0.000217
FILLER_0_70,VGND,li1,38.4100,10.8800,0.000197
FILLER_0_62,VGND,li1,35.8800,10.8800,0.000180
FILLER_0_57,VGND,li1,32.2000,10.8800,0.000155
FILLER_0_46,VGND,li1,28.0600,10.8800,0.000122
FILLER_0_34,VGND,li1,23.9200,10.8800,0.000087
FILLER_0_29,VGND,li1,19.3200,10.8800,0.000087
FILLER_0_27,VGND,li1,18.1700,10.8800,0.000087
FILLER_0_15,VGND,li1,15.1800,10.8800,0.000087
FILLER_0_3,VGND,li1,9.6600,10.8800,0.000087
hold7,VGND,li1,49.2200,54.4000,0.000615
hold6,VGND,li1,53.3600,21.7600,0.000415
hold5,VGND,li1,63.4800,76.1600,0.000210
hold4,VGND,li1,8.7400,43.5200,0.000210
hold3,VGND,li1,72.2200,27.2000,0.000444
hold2,VGND,li1,64.4000,32.6400,0.000504
rebuffer1,VGND,li1,67.3900,21.7600,0.000457
clkload2,VGND,li1,53.3600,54.4000,0.000679
clkload1,VGND,li1,58.8800,38.0800,0.001016
clkload0,VGND,li1,23.9200,38.0800,0.000338
clkbuf_2_3__f_clk,VGND,li1,59.3400,54.4000,0.000766
clkbuf_2_2__f_clk,VGND,li1,62.5600,38.0800,0.001053
clkbuf_2_1__f_clk,VGND,li1,26.6800,59.8400,0.000297
clkbuf_2_0__f_clk,VGND,li1,29.9000,38.0800,0.000515
clkbuf_0_clk,VGND,li1,47.8400,48.9600,0.000812
bridge_57,VGND,li1,85.3300,87.0400,0.000006
fanout56,VGND,li1,47.8400,43.5200,0.000502
fanout55,VGND,li1,20.2400,48.9600,0.000309
fanout54,VGND,li1,12.4200,38.0800,0.000340
fanout53,VGND,li1,58.8800,32.6400,0.000495
fanout52,VGND,li1,20.2400,48.9600,0.000309
fanout51,VGND,li1,80.5000,48.9600,0.001061
fanout50,VGND,li1,69.0000,43.5200,0.000675
fanout49,VGND,li1,71.3000,59.8400,0.000706
fanout48,VGND,li1,63.4800,59.8400,0.000673
fanout47,VGND,li1,57.9600,48.9600,0.000922
fanout46,VGND,li1,66.7000,65.2800,0.000573
wire45,VGND,li1,47.3800,65.2800,0.000407
wire44,VGND,li1,53.5900,43.5200,0.000563
max_cap43,VGND,li1,66.4700,43.5200,0.000661
fanout41,VGND,li1,70.6100,65.2800,0.000583
max_cap40,VGND,li1,45.7700,65.2800,0.000379
output39,VGND,li1,7.8200,65.2800,0.000157
output38,VGND,li1,59.3400,92.4800,0.000063
output37,VGND,li1,40.0200,92.4800,0.000046
output36,VGND,li1,62.5600,92.4800,0.000063
output35,VGND,li1,86.4800,48.9600,0.001062
output34,VGND,li1,86.4800,54.4000,0.000842
output33,VGND,li1,86.4800,70.7200,0.000302
output32,VGND,li1,30.3600,10.8800,0.000142
output31,VGND,li1,86.4800,43.5200,0.000729
output30,VGND,li1,86.4800,43.5200,0.000729
output29,VGND,li1,49.6800,10.8800,0.000248
output28,VGND,li1,46.4600,10.8800,0.000237
output27,VGND,li1,43.2400,10.8800,0.000229
input26,VGND,li1,8.9700,81.6000,0.000056
input25,VGND,li1,7.5900,70.7200,0.000107
input24,VGND,li1,86.7100,59.8400,0.000726
input23,VGND,li1,11.2700,43.5200,0.000210
input22,VGND,li1,86.7100,65.2800,0.000589
input21,VGND,li1,65.5500,92.4800,0.000063
input20,VGND,li1,7.5900,65.2800,0.000157
input19,VGND,li1,7.5900,81.6000,0.000056
input18,VGND,li1,7.5900,81.6000,0.000056
input17,VGND,li1,8.9700,70.7200,0.000107
input16,VGND,li1,85.3300,16.3200,0.000332
input15,VGND,li1,65.5500,10.8800,0.000249
input14,VGND,li1,33.3500,10.8800,0.000155
input13,VGND,li1,7.5900,21.7600,0.000174
input12,VGND,li1,7.5900,38.0800,0.000340
input11,VGND,li1,86.7100,38.0800,0.001092
input10,VGND,li1,7.5900,54.4000,0.000204
input9,VGND,li1,7.5900,38.0800,0.000340
input8,VGND,li1,7.5900,54.4000,0.000204
input7,VGND,li1,7.5900,59.8400,0.000253
input6,VGND,li1,52.6700,10.8800,0.000248
input5,VGND,li1,62.3300,10.8800,0.000249
input4,VGND,li1,39.7900,10.8800,0.000197
input3,VGND,li1,20.4700,10.8800,0.000087
input2,VGND,li1,7.5900,32.6400,0.000185
input1,VGND,li1,86.7100,65.2800,0.000589
bridge_92,VGND,li1,7.5900,87.0400,0.000001
bridge_91,VGND,li1,86.7100,27.2000,0.000444
bridge_90,VGND,li1,86.7100,16.3200,0.000332
bridge_89,VGND,li1,86.7100,32.6400,0.000504
bridge_88,VGND,li1,86.7100,87.0400,0.000006
bridge_87,VGND,li1,86.7100,92.4800,0.000063
bridge_86,VGND,li1,71.9900,92.4800,0.000063
bridge_85,VGND,li1,78.4300,92.4800,0.000063
bridge_84,VGND,li1,86.7100,16.3200,0.000332
bridge_83,VGND,li1,83.9500,10.8800,0.000249
bridge_82,VGND,li1,86.7100,27.2000,0.000444
bridge_81,VGND,li1,49.4500,92.4800,0.000055
bridge_80,VGND,li1,55.8900,92.4800,0.000061
bridge_79,VGND,li1,86.7100,54.4000,0.000842
bridge_78,VGND,li1,84.8700,92.4800,0.000063
bridge_77,VGND,li1,85.3300,10.8800,0.000249
bridge_76,VGND,li1,52.6700,92.4800,0.000058
bridge_75,VGND,li1,86.7100,87.0400,0.000006
bridge_74,VGND,li1,68.7700,92.4800,0.000063
bridge_73,VGND,li1,7.5900,92.4800,0.000018
bridge_72,VGND,li1,81.6500,92.4800,0.000063
bridge_71,VGND,li1,43.0100,92.4800,0.000048
bridge_70,VGND,li1,7.5900,27.2000,0.000123
bridge_69,VGND,li1,85.3300,87.0400,0.000006
bridge_68,VGND,li1,10.3500,92.4800,0.000018
bridge_67,VGND,li1,80.2700,92.4800,0.000063
bridge_66,VGND,li1,86.7100,10.8800,0.000249
bridge_65,VGND,li1,86.7100,38.0800,0.001092
bridge_64,VGND,li1,86.7100,81.6000,0.000107
bridge_63,VGND,li1,46.2300,92.4800,0.000050
bridge_62,VGND,li1,75.2100,92.4800,0.000063
bridge_61,VGND,li1,86.7100,21.7600,0.000457
bridge_60,VGND,li1,8.9700,92.4800,0.000018
bridge_59,VGND,li1,86.7100,81.6000,0.000107
bridge_58,VGND,li1,83.9500,87.0400,0.000006
TAP_TAPCELL_ROW_29_155,VGND,li1,83.0300,92.1880,0.000063
TAP_TAPCELL_ROW_29_154,VGND,li1,70.1500,92.1880,0.000063
TAP_TAPCELL_ROW_29_153,VGND,li1,57.2700,92.1880,0.000061
TAP_TAPCELL_ROW_29_152,VGND,li1,44.3900,92.1880,0.000048
TAP_TAPCELL_ROW_29_151,VGND,li1,31.5100,92.1880,0.000028
TAP_TAPCELL_ROW_29_150,VGND,li1,18.6300,92.1880,0.000018
TAP_TAPCELL_ROW_28_149,VGND,li1,70.1500,87.3310,0.000006
TAP_TAPCELL_ROW_28_148,VGND,li1,44.3900,87.3310,0.000004
TAP_TAPCELL_ROW_28_147,VGND,li1,18.6300,87.3310,0.000001
TAP_TAPCELL_ROW_27_146,VGND,li1,83.0300,86.7480,0.000006
TAP_TAPCELL_ROW_27_145,VGND,li1,57.2700,86.7480,0.000006
TAP_TAPCELL_ROW_27_144,VGND,li1,31.5100,86.7480,0.000002
TAP_TAPCELL_ROW_26_143,VGND,li1,70.1500,81.8910,0.000107
TAP_TAPCELL_ROW_26_142,VGND,li1,44.3900,81.8910,0.000106
TAP_TAPCELL_ROW_26_141,VGND,li1,18.6300,81.8910,0.000055
TAP_TAPCELL_ROW_25_140,VGND,li1,83.0300,81.3080,0.000107
TAP_TAPCELL_ROW_25_139,VGND,li1,57.2700,81.3080,0.000107
TAP_TAPCELL_ROW_25_138,VGND,li1,31.5100,81.3080,0.000060
TAP_TAPCELL_ROW_24_137,VGND,li1,70.1500,76.4510,0.000210
TAP_TAPCELL_ROW_24_136,VGND,li1,44.3900,76.4510,0.000188
TAP_TAPCELL_ROW_24_135,VGND,li1,18.6300,76.4510,0.000114
TAP_TAPCELL_ROW_23_134,VGND,li1,83.0300,75.8680,0.000210
TAP_TAPCELL_ROW_23_133,VGND,li1,57.2700,75.8680,0.000208
TAP_TAPCELL_ROW_23_132,VGND,li1,31.5100,75.8680,0.000141
TAP_TAPCELL_ROW_22_131,VGND,li1,70.1500,71.0110,0.000282
