Instance,Terminal,Layer,X location,Y location,Voltage
input23,VPWR,li1,11.2700,46.2400,1.799640
input22,VPWR,li1,86.7100,62.5600,1.799114
input21,VPWR,li1,65.5500,89.7600,1.799924
input20,VPWR,li1,7.5900,62.5600,1.799796
input19,VPWR,li1,7.5900,84.3200,1.799999
input18,VPWR,li1,7.5900,78.8800,1.799894
input17,VPWR,li1,8.9700,73.4400,1.799866
input16,VPWR,li1,85.3300,13.6000,1.799593
input15,VPWR,li1,65.5500,13.6000,1.799596
input14,VPWR,li1,33.3500,13.6000,1.799745
input13,VPWR,li1,7.5900,24.4800,1.799904
input12,VPWR,li1,7.5900,35.3600,1.799744
input11,VPWR,li1,86.7100,40.8000,1.799241
input10,VPWR,li1,7.5900,51.6800,1.799821
input9,VPWR,li1,7.5900,40.8000,1.799755
input8,VPWR,li1,7.5900,57.1200,1.799751
input7,VPWR,li1,7.5900,57.1200,1.799751
input6,VPWR,li1,52.6700,13.6000,1.799612
input5,VPWR,li1,62.3300,13.6000,1.799600
input4,VPWR,li1,39.7900,13.6000,1.799675
input3,VPWR,li1,20.4700,13.6000,1.799876
input2,VPWR,li1,7.5900,29.9200,1.799802
input1,VPWR,li1,86.7100,68.0000,1.799551
bridge_92,VPWR,li1,7.5900,84.3200,1.799999
bridge_91,VPWR,li1,86.7100,24.4800,1.799582
bridge_90,VPWR,li1,86.7100,19.0400,1.799526
bridge_89,VPWR,li1,86.7100,29.9200,1.799340
bridge_88,VPWR,li1,86.7100,84.3200,1.800000
bridge_87,VPWR,li1,86.7100,89.7600,1.799924
bridge_86,VPWR,li1,71.9900,89.7600,1.799924
bridge_85,VPWR,li1,78.4300,89.7600,1.799924
bridge_84,VPWR,li1,86.7100,13.6000,1.799593
bridge_83,VPWR,li1,83.9500,13.6000,1.799593
bridge_82,VPWR,li1,86.7100,29.9200,1.799340
bridge_81,VPWR,li1,49.4500,89.7600,1.799934
bridge_80,VPWR,li1,55.8900,89.7600,1.799927
bridge_79,VPWR,li1,86.7100,51.6800,1.799238
bridge_78,VPWR,li1,84.8700,89.7600,1.799924
bridge_77,VPWR,li1,85.3300,13.6000,1.799593
bridge_76,VPWR,li1,52.6700,89.7600,1.799930
bridge_75,VPWR,li1,86.7100,89.7600,1.799924
bridge_74,VPWR,li1,68.7700,89.7600,1.799924
bridge_73,VPWR,li1,7.5900,89.7600,1.799980
bridge_72,VPWR,li1,81.6500,89.7600,1.799924
bridge_71,VPWR,li1,43.0100,89.7600,1.799941
bridge_70,VPWR,li1,7.5900,29.9200,1.799802
bridge_69,VPWR,li1,85.3300,84.3200,1.800000
bridge_68,VPWR,li1,10.3500,89.7600,1.799980
bridge_67,VPWR,li1,80.2700,89.7600,1.799924
bridge_66,VPWR,li1,86.7100,13.6000,1.799593
bridge_65,VPWR,li1,86.7100,35.3600,1.799039
bridge_64,VPWR,li1,86.7100,78.8800,1.799712
bridge_63,VPWR,li1,46.2300,89.7600,1.799937
bridge_62,VPWR,li1,75.2100,89.7600,1.799924
bridge_61,VPWR,li1,86.7100,24.4800,1.799582
bridge_60,VPWR,li1,8.9700,89.7600,1.799980
bridge_59,VPWR,li1,86.7100,84.3200,1.800000
bridge_58,VPWR,li1,83.9500,89.7600,1.799924
TAP_TAPCELL_ROW_29_155,VPWR,li1,83.0300,90.0660,1.799924
TAP_TAPCELL_ROW_29_154,VPWR,li1,70.1500,90.0660,1.799924
TAP_TAPCELL_ROW_29_153,VPWR,li1,57.2700,90.0660,1.799927
TAP_TAPCELL_ROW_29_152,VPWR,li1,44.3900,90.0660,1.799939
TAP_TAPCELL_ROW_29_151,VPWR,li1,31.5100,90.0660,1.799963
TAP_TAPCELL_ROW_29_150,VPWR,li1,18.6300,90.0660,1.799980
TAP_TAPCELL_ROW_28_149,VPWR,li1,70.1500,89.4530,1.799924
TAP_TAPCELL_ROW_28_148,VPWR,li1,44.3900,89.4530,1.799939
TAP_TAPCELL_ROW_28_147,VPWR,li1,18.6300,89.4530,1.799980
TAP_TAPCELL_ROW_27_146,VPWR,li1,83.0300,84.6260,1.800000
TAP_TAPCELL_ROW_27_145,VPWR,li1,57.2700,84.6260,1.800000
TAP_TAPCELL_ROW_27_144,VPWR,li1,31.5100,84.6260,1.800000
TAP_TAPCELL_ROW_26_143,VPWR,li1,70.1500,84.0130,1.800000
TAP_TAPCELL_ROW_26_142,VPWR,li1,44.3900,84.0130,1.800000
TAP_TAPCELL_ROW_26_141,VPWR,li1,18.6300,84.0130,1.799999
TAP_TAPCELL_ROW_25_140,VPWR,li1,83.0300,79.1860,1.799712
TAP_TAPCELL_ROW_25_139,VPWR,li1,57.2700,79.1860,1.799714
TAP_TAPCELL_ROW_25_138,VPWR,li1,31.5100,79.1860,1.799816
